Time,0,1,2,3,4,5,6,7
0.003447250,1,1,1,1,1,1,1,1
0.003447500,1,1,1,1,1,1,1,1
0.003447750,1,1,1,1,1,1,1,1
0.003448000,1,1,1,1,1,1,1,1
0.003448250,1,1,1,1,1,1,1,1
0.003448500,1,1,1,1,1,1,1,1
0.003448750,1,1,1,1,1,1,1,1
0.003449000,1,1,1,1,1,1,1,1
0.003449250,1,1,1,1,1,1,1,1
0.003449500,1,1,1,1,1,1,1,1
0.003449750,1,1,1,1,1,1,1,1
0.003450000,1,1,1,1,1,1,1,1
0.003450250,1,1,1,1,1,1,1,1
0.003450500,1,1,1,1,1,1,1,1
0.003450750,1,1,1,1,1,1,1,1
0.003451000,1,1,1,1,1,1,1,1
0.003451250,1,1,1,1,1,1,1,1
0.003451500,1,1,1,1,1,1,1,1
0.003451750,1,1,1,1,1,1,1,1
0.003452000,1,1,1,1,1,1,1,1
0.003452250,1,1,1,1,1,1,1,1
0.003452500,1,1,1,1,1,1,1,1
0.003452750,1,1,1,1,1,1,1,1
0.003453000,1,1,1,1,1,1,1,1
0.003453250,1,1,1,1,1,1,1,1
0.003453500,1,1,1,1,1,1,1,1
0.003453750,1,1,1,1,1,1,1,1
0.003454000,1,1,1,1,1,1,1,1
0.003454250,1,1,1,1,1,1,1,1
0.003454500,1,1,1,1,1,1,1,1
0.003454750,1,1,1,1,1,1,1,1
0.003455000,1,1,1,1,1,1,1,1
0.003455250,1,1,1,1,1,1,1,1
0.003455500,1,1,1,1,1,1,1,1
0.003455750,1,1,1,1,1,1,1,1
0.003456000,1,1,1,1,1,1,1,1
0.003456250,1,1,1,1,1,1,1,1
0.003456500,1,1,1,1,1,1,1,1
0.003456750,1,1,1,1,1,1,1,1
0.003457000,1,1,1,1,1,1,1,1
0.003457250,1,1,1,1,1,1,1,1
0.003457500,1,1,1,1,1,1,1,1
0.003457750,1,1,1,1,1,1,1,1
0.003458000,1,1,1,1,1,1,1,1
0.003458250,1,1,1,1,1,1,1,1
0.003458500,1,1,1,1,1,1,1,1
0.003458750,1,1,1,1,1,1,1,1
0.003459000,1,1,1,1,1,1,1,1
0.003459250,1,1,1,1,1,1,1,1
0.003459500,1,1,1,1,1,1,1,1
0.003459750,1,1,1,1,1,1,1,1
0.003460000,1,1,1,1,1,1,1,1
0.003460250,1,1,1,1,1,1,1,1
0.003460500,1,1,1,1,1,1,1,1
0.003460750,1,1,1,1,1,1,1,1
0.003461000,1,1,1,1,1,1,1,1
0.003461250,1,1,1,1,1,1,1,1
0.003461500,1,1,1,1,1,1,1,1
0.003461750,1,1,1,1,1,1,1,1
0.003462000,1,1,1,1,1,1,1,1
0.003462250,1,1,1,1,1,1,1,1
0.003462500,1,1,1,1,1,1,1,1
0.003462750,1,1,1,1,1,1,1,1
0.003463000,1,1,1,1,1,1,1,1
0.003463250,1,1,1,1,1,1,1,1
0.003463500,1,1,1,1,1,1,1,1
0.003463750,1,1,1,1,1,1,1,1
0.003464000,1,1,1,1,1,1,1,1
0.003464250,1,1,1,1,1,1,1,1
0.003464500,1,1,1,1,1,1,1,1
0.003464750,1,1,1,1,1,1,1,1
0.003465000,1,1,1,1,1,1,1,1
0.003465250,1,1,1,1,1,1,1,1
0.003465500,1,1,1,1,1,1,1,1
0.003465750,1,1,1,1,1,1,1,1
0.003466000,1,1,1,1,1,1,1,1
0.003466250,1,1,1,1,1,1,1,1
0.003466500,1,1,1,1,1,1,1,1
0.003466750,1,1,1,1,1,1,1,1
0.003467000,1,1,1,1,1,1,1,1
0.003467250,1,1,1,1,1,1,1,1
0.003467500,1,1,1,1,1,1,1,1
0.003467750,1,1,1,1,1,1,1,1
0.003468000,1,1,1,1,1,1,1,1
0.003468250,1,1,1,1,1,1,1,1
0.003468500,1,1,1,1,1,1,1,1
0.003468750,1,1,1,1,1,1,1,1
0.003469000,1,1,1,1,1,1,1,1
0.003469250,1,1,1,1,1,1,1,1
0.003469500,1,1,1,1,1,1,1,1
0.003469750,1,1,1,1,1,1,1,1
0.003470000,1,1,1,1,1,1,1,1
0.003470250,1,1,1,1,1,1,1,1
0.003470500,1,1,1,1,1,1,1,1
0.003470750,1,1,1,1,1,1,1,1
0.003471000,1,1,1,1,1,1,1,1
0.003471250,1,1,1,1,1,1,1,1
0.003471500,1,1,1,1,1,1,1,1
0.003471750,1,1,1,1,1,1,1,1
0.003472000,1,1,1,1,1,1,1,1
0.003472250,1,1,1,1,1,1,1,1
0.003472500,1,1,1,1,1,1,1,1
0.003472750,1,1,1,1,1,1,1,1
0.003473000,1,1,1,1,1,1,1,1
0.003473250,1,1,1,1,1,1,1,1
0.003473500,1,1,1,1,1,1,1,1
0.003473750,1,1,1,1,1,1,1,1
0.003474000,1,1,1,1,1,1,1,1
0.003474250,1,1,1,1,1,1,1,1
0.003474500,1,1,1,1,1,1,1,1
0.003474750,1,1,1,1,1,1,1,1
0.003475000,1,1,1,1,1,1,1,1
0.003475250,1,1,1,1,1,1,1,1
0.003475500,1,1,1,1,1,1,1,1
0.003475750,1,1,1,1,1,1,1,1
0.003476000,1,1,1,1,1,1,1,1
0.003476250,1,1,1,1,1,1,1,1
0.003476500,1,1,1,1,1,1,1,1
0.003476750,1,1,1,1,1,1,1,1
0.003477000,1,1,1,1,1,1,1,1
0.003477250,1,1,1,1,1,1,1,1
0.003477500,1,1,1,1,1,1,1,1
0.003477750,1,1,1,1,1,1,1,1
0.003478000,1,1,1,1,1,1,1,1
0.003478250,1,1,1,1,1,1,1,1
0.003478500,1,1,1,1,1,1,1,1
0.003478750,1,1,1,1,1,1,1,1
0.003479000,1,1,1,1,1,1,1,1
0.003479250,1,1,1,1,1,1,1,1
0.003479500,1,1,1,1,1,1,1,1
0.003479750,1,1,1,1,1,1,1,1
0.003480000,1,1,1,1,1,1,1,1
0.003480250,1,1,1,1,1,1,1,1
0.003480500,1,1,1,1,1,1,1,1
0.003480750,1,1,1,1,1,1,1,1
0.003481000,1,1,1,1,1,1,1,1
0.003481250,1,1,1,1,1,1,1,1
0.003481500,1,1,1,1,1,1,1,1
0.003481750,1,1,1,1,1,1,1,1
0.003482000,1,1,1,1,1,1,1,1
0.003482250,1,1,1,1,1,1,1,1
0.003482500,1,1,1,1,1,1,1,1
0.003482750,1,1,1,1,1,1,1,1
0.003483000,1,1,1,1,1,1,1,1
0.003483250,1,1,1,1,1,1,1,1
0.003483500,1,1,1,1,1,1,1,1
0.003483750,1,1,1,1,1,1,1,1
0.003484000,1,1,1,1,1,1,1,1
0.003484250,1,1,1,1,1,1,1,1
0.003484500,1,1,1,1,1,1,1,1
0.003484750,1,1,1,1,1,1,1,1
0.003485000,1,1,1,1,1,1,1,1
0.003485250,1,1,1,1,1,1,1,1
0.003485500,1,1,1,1,1,1,1,1
0.003485750,1,1,1,1,1,1,1,1
0.003486000,1,1,1,1,1,1,1,1
0.003486250,1,1,1,1,1,1,1,1
0.003486500,1,1,1,1,1,1,1,1
0.003486750,1,1,1,1,1,1,1,1
0.003487000,1,1,1,1,1,1,1,1
0.003487250,1,1,1,1,1,1,1,1
0.003487500,1,1,1,1,1,1,1,1
0.003487750,1,1,1,1,1,1,1,1
0.003488000,1,1,1,1,1,1,1,1
0.003488250,1,1,1,1,1,1,1,1
0.003488500,1,1,1,1,1,1,1,1
0.003488750,1,1,1,1,1,1,1,1
0.003489000,1,1,1,1,1,1,1,1
0.003489250,1,1,1,1,1,1,1,1
0.003489500,1,1,1,1,1,1,1,1
0.003489750,1,1,1,1,1,1,1,1
0.003490000,1,1,1,1,1,1,1,1
0.003490250,1,1,1,1,1,1,1,1
0.003490500,1,1,1,1,1,1,1,1
0.003490750,1,1,1,1,1,1,1,1
0.003491000,1,1,1,1,1,1,1,1
0.003491250,1,1,1,1,1,1,1,1
0.003491500,1,1,1,1,1,1,1,1
0.003491750,1,1,1,1,1,1,1,1
0.003492000,1,1,1,1,1,1,1,1
0.003492250,1,1,1,1,1,1,1,1
0.003492500,1,1,1,1,1,1,1,1
0.003492750,1,1,1,1,1,1,1,1
0.003493000,1,1,1,1,1,1,1,1
0.003493250,1,1,1,1,1,1,1,1
0.003493500,1,1,1,1,1,1,1,1
0.003493750,1,1,1,1,1,1,1,1
0.003494000,1,1,1,1,1,1,1,1
0.003494250,1,1,1,1,1,1,1,1
0.003494500,1,1,1,1,1,1,1,1
0.003494750,1,1,1,1,1,1,1,1
0.003495000,1,1,1,1,1,1,1,1
0.003495250,1,1,1,1,1,1,1,1
0.003495500,1,1,1,1,1,1,1,1
0.003495750,1,1,1,1,1,1,1,1
0.003496000,1,1,1,1,1,1,1,1
0.003496250,1,1,1,1,1,1,1,1
0.003496500,1,1,1,1,1,1,1,1
0.003496750,1,1,1,1,1,1,1,1
0.003497000,1,1,1,1,1,1,1,1
0.003497250,1,1,1,1,1,1,1,1
0.003497500,1,1,1,1,1,1,1,1
0.003497750,1,1,1,1,1,1,1,1
0.003498000,1,1,1,1,1,1,1,1
0.003498250,1,1,1,1,1,1,1,1
0.003498500,1,1,1,1,1,1,1,1
0.003498750,1,1,1,1,1,1,1,1
0.003499000,1,1,1,1,1,1,1,1
0.003499250,1,1,1,1,1,1,1,1
0.003499500,1,1,1,1,1,1,1,1
0.003499750,1,1,1,1,1,1,1,1
0.003500000,1,1,1,1,1,1,1,1
0.003500250,1,1,1,1,1,1,1,1
0.003500500,1,1,1,1,1,1,1,1
0.003500750,1,1,1,1,1,1,1,1
0.003501000,1,1,1,1,1,1,1,1
0.003501250,1,1,1,1,1,1,1,1
0.003501500,1,1,1,1,1,1,1,1
0.003501750,1,1,1,1,1,1,1,1
0.003502000,1,1,1,1,1,1,1,1
0.003502250,1,1,1,1,1,1,1,1
0.003502500,1,1,1,1,1,1,1,1
0.003502750,1,1,1,1,1,1,1,1
0.003503000,1,1,1,1,1,1,1,1
0.003503250,1,1,1,1,1,1,1,1
0.003503500,1,1,1,1,1,1,1,1
0.003503750,1,1,1,1,1,1,1,1
0.003504000,1,1,1,1,1,1,1,1
0.003504250,1,1,1,1,1,1,1,1
0.003504500,1,1,1,1,1,1,1,1
0.003504750,1,1,1,1,1,1,1,1
0.003505000,1,1,1,1,1,1,1,1
0.003505250,1,1,1,1,1,1,1,1
0.003505500,1,1,1,1,1,1,1,1
0.003505750,1,1,1,1,1,1,1,1
0.003506000,1,1,1,1,1,1,1,1
0.003506250,1,1,1,1,1,1,1,1
0.003506500,1,1,1,1,1,1,1,1
0.003506750,1,1,1,1,1,1,1,1
0.003507000,1,1,1,1,1,1,1,1
0.003507250,1,1,1,1,1,1,1,1
0.003507500,1,1,1,1,1,1,1,1
0.003507750,1,1,1,1,1,1,1,1
0.003508000,1,1,1,1,1,1,1,1
0.003508250,1,1,1,1,1,1,1,1
0.003508500,1,1,1,1,1,1,1,1
0.003508750,1,1,1,1,1,1,1,1
0.003509000,1,1,1,1,1,1,1,1
0.003509250,1,1,1,1,1,1,1,1
0.003509500,1,1,1,1,1,1,1,1
0.003509750,1,1,1,1,1,1,1,1
0.003510000,1,1,1,1,1,1,1,1
0.003510250,1,1,1,1,1,1,1,1
0.003510500,1,1,1,1,1,1,1,1
0.003510750,1,1,1,1,1,1,1,1
0.003511000,1,1,1,1,1,1,1,1
0.003511250,1,1,1,1,1,1,1,1
0.003511500,1,1,1,1,1,1,1,1
0.003511750,1,1,1,1,1,1,1,1
0.003512000,1,1,1,1,1,1,1,1
0.003512250,1,1,1,1,1,1,1,1
0.003512500,1,1,1,1,1,1,1,1
0.003512750,1,1,1,1,1,1,1,1
0.003513000,1,1,1,1,1,1,1,1
0.003513250,1,1,1,1,1,1,1,1
0.003513500,1,1,1,1,1,1,1,1
0.003513750,1,1,1,1,1,1,1,1
0.003514000,1,1,1,1,1,1,1,1
0.003514250,1,1,1,1,1,1,1,1
0.003514500,1,1,1,1,1,1,1,1
0.003514750,1,1,1,1,1,1,1,1
0.003515000,1,1,1,1,1,1,1,1
0.003515250,1,1,1,1,1,1,1,1
0.003515500,1,1,1,1,1,1,1,1
0.003515750,1,1,1,1,1,1,1,1
0.003516000,1,1,1,1,1,1,1,1
0.003516250,1,1,1,1,1,1,1,1
0.003516500,1,1,1,1,1,1,1,1
0.003516750,1,1,1,1,1,1,1,1
0.003517000,1,1,1,1,1,1,1,1
0.003517250,1,1,1,1,1,1,1,1
0.003517500,1,1,1,1,1,1,1,1
0.003517750,1,1,1,1,1,1,1,1
0.003518000,1,1,1,1,1,1,1,1
0.003518250,1,1,1,1,1,1,1,1
0.003518500,1,1,1,1,1,1,1,1
0.003518750,1,1,1,1,1,1,1,1
0.003519000,1,1,1,1,1,1,1,1
0.003519250,1,1,1,1,1,1,1,1
0.003519500,1,1,1,1,1,1,1,1
0.003519750,1,1,1,1,1,1,1,1
0.003520000,1,1,1,1,1,1,1,1
0.003520250,1,1,1,1,1,1,1,1
0.003520500,1,1,1,1,1,1,1,1
0.003520750,1,1,1,1,1,1,1,1
0.003521000,1,1,1,1,1,1,1,1
0.003521250,1,1,1,1,1,1,1,1
0.003521500,1,1,1,1,1,1,1,1
0.003521750,1,1,1,1,1,1,1,1
0.003522000,1,1,1,1,1,1,1,1
0.003522250,1,1,1,1,1,1,1,1
0.003522500,1,1,1,1,1,1,1,1
0.003522750,1,1,1,1,1,1,1,1
0.003523000,1,1,1,1,1,1,1,1
0.003523250,1,1,1,1,1,1,1,1
0.003523500,1,1,1,1,1,1,1,1
0.003523750,1,1,1,1,1,1,1,1
0.003524000,1,1,1,1,1,1,1,1
0.003524250,1,1,1,1,1,1,1,1
0.003524500,1,1,1,1,1,1,1,1
0.003524750,1,1,1,1,1,1,1,1
0.003525000,1,1,1,1,1,1,1,1
0.003525250,1,1,1,1,1,1,1,1
0.003525500,1,1,1,1,1,1,1,1
0.003525750,1,1,1,1,1,1,1,1
0.003526000,1,1,1,1,1,1,1,1
0.003526250,1,1,1,1,1,1,1,1
0.003526500,1,1,1,1,1,1,1,1
0.003526750,1,1,1,1,1,1,1,1
0.003527000,1,1,1,1,1,1,1,1
0.003527250,1,1,1,1,1,1,1,1
0.003527500,1,1,1,1,1,1,1,1
0.003527750,1,1,1,1,1,1,1,1
0.003528000,1,1,1,1,1,1,1,1
0.003528250,1,1,1,1,1,1,1,1
0.003528500,1,1,1,1,1,1,1,1
0.003528750,1,1,1,1,1,1,1,1
0.003529000,1,1,1,1,1,1,1,1
0.003529250,1,1,1,1,1,1,1,1
0.003529500,1,1,1,1,1,1,1,1
0.003529750,1,1,1,1,1,1,1,1
0.003530000,1,1,1,1,1,1,1,1
0.003530250,1,1,1,1,1,1,1,1
0.003530500,1,1,1,1,1,1,1,1
0.003530750,1,1,1,1,1,1,1,1
0.003531000,1,1,1,1,1,1,1,1
0.003531250,1,1,1,1,1,1,1,1
0.003531500,1,1,1,1,1,1,1,1
0.003531750,1,1,1,1,1,1,1,1
0.003532000,1,1,1,1,1,1,1,1
0.003532250,1,1,1,1,1,1,1,1
0.003532500,1,1,1,1,1,1,1,1
0.003532750,1,1,1,1,1,1,1,1
0.003533000,1,1,1,1,1,1,1,1
0.003533250,1,1,1,1,1,1,1,1
0.003533500,1,1,1,1,1,1,1,1
0.003533750,1,1,1,1,1,1,1,1
0.003534000,1,1,1,1,1,1,1,1
0.003534250,1,1,1,1,1,1,1,1
0.003534500,1,1,1,1,1,1,1,1
0.003534750,1,1,1,1,1,1,1,1
0.003535000,1,1,1,1,1,1,1,1
0.003535250,1,1,1,1,1,1,1,1
0.003535500,1,1,1,1,1,1,1,1
0.003535750,1,1,1,1,1,1,1,1
0.003536000,1,1,1,1,1,1,1,1
0.003536250,1,1,1,1,1,1,1,1
0.003536500,1,1,1,1,1,1,1,1
0.003536750,1,1,1,1,1,1,1,1
0.003537000,1,1,1,1,1,1,1,1
0.003537250,1,1,1,1,1,1,1,1
0.003537500,1,1,1,1,1,1,1,1
0.003537750,1,1,1,1,1,1,1,1
0.003538000,1,1,1,1,1,1,1,1
0.003538250,1,1,1,1,1,1,1,1
0.003538500,1,1,1,1,1,1,1,1
0.003538750,1,1,1,1,1,1,1,1
0.003539000,1,1,1,1,1,1,1,1
0.003539250,1,1,1,1,1,1,1,1
0.003539500,1,1,1,1,1,1,1,1
0.003539750,1,1,1,1,1,1,1,1
0.003540000,1,1,1,1,1,1,1,1
0.003540250,1,1,1,1,1,1,1,1
0.003540500,1,1,1,1,1,1,1,1
0.003540750,1,1,1,1,1,1,1,1
0.003541000,1,1,1,1,1,1,1,1
0.003541250,1,1,1,1,1,1,1,1
0.003541500,1,1,1,1,1,1,1,1
0.003541750,1,1,1,1,1,1,1,1
0.003542000,1,1,1,1,1,1,1,1
0.003542250,1,1,1,1,1,1,1,1
0.003542500,1,1,1,1,1,1,1,1
0.003542750,1,1,1,1,1,1,1,1
0.003543000,1,1,1,1,1,1,1,1
0.003543250,1,1,1,1,1,1,1,1
0.003543500,1,1,1,1,1,1,1,1
0.003543750,1,1,1,1,1,1,1,1
0.003544000,1,1,1,1,1,1,1,1
0.003544250,1,1,1,1,1,1,1,1
0.003544500,1,1,1,1,1,1,1,1
0.003544750,1,1,1,1,1,1,1,1
0.003545000,1,1,1,1,1,1,1,1
0.003545250,1,1,1,1,1,1,1,1
0.003545500,1,1,1,1,1,1,1,1
0.003545750,1,1,1,1,1,1,1,1
0.003546000,1,1,1,1,1,1,1,1
0.003546250,1,1,1,1,1,1,1,1
0.003546500,1,1,1,1,1,1,1,1
0.003546750,1,1,1,1,1,1,1,1
0.003547000,1,1,1,1,1,1,1,1
0.003547250,1,1,1,1,1,1,1,1
0.003547500,1,1,1,1,1,1,1,1
0.003547750,1,1,1,1,1,1,1,1
0.003548000,1,1,1,1,1,1,1,1
0.003548250,1,1,1,1,1,1,1,1
0.003548500,1,1,1,1,1,1,1,1
0.003548750,1,1,1,1,1,1,1,1
0.003549000,1,1,1,1,1,1,1,1
0.003549250,1,1,1,1,1,1,1,1
0.003549500,1,1,1,1,1,1,1,1
0.003549750,1,1,1,1,1,1,1,1
0.003550000,1,1,1,1,1,1,1,1
0.003550250,1,1,1,1,1,1,1,1
0.003550500,1,1,1,1,1,1,1,1
0.003550750,1,1,1,1,1,1,1,1
0.003551000,1,1,1,1,1,1,1,1
0.003551250,1,1,1,1,1,1,1,1
0.003551500,1,1,1,1,1,1,1,1
0.003551750,1,1,1,1,1,1,1,1
0.003552000,1,1,1,1,1,1,1,1
0.003552250,1,1,1,1,1,1,1,1
0.003552500,1,1,1,1,1,1,1,1
0.003552750,1,1,1,1,1,1,1,1
0.003553000,1,1,1,1,1,1,1,1
0.003553250,1,1,1,1,1,1,1,1
0.003553500,1,1,1,1,1,1,1,1
0.003553750,1,1,1,1,1,1,1,1
0.003554000,1,1,1,1,1,1,1,1
0.003554250,1,1,1,1,1,1,1,1
0.003554500,1,1,1,1,1,1,1,1
0.003554750,1,1,1,1,1,1,1,1
0.003555000,1,1,1,1,1,1,1,1
0.003555250,1,1,1,1,1,1,1,1
0.003555500,1,1,1,1,1,1,1,1
0.003555750,1,1,1,1,1,1,1,1
0.003556000,1,1,1,1,1,1,1,1
0.003556250,1,1,1,1,1,1,1,1
0.003556500,1,1,1,1,1,1,1,1
0.003556750,1,1,1,1,1,1,1,1
0.003557000,1,1,1,1,1,1,1,1
0.003557250,1,1,1,1,1,1,1,1
0.003557500,1,1,1,1,1,1,1,1
0.003557750,1,1,1,1,1,1,1,1
0.003558000,1,1,1,1,1,1,1,1
0.003558250,1,1,1,1,1,1,1,1
0.003558500,1,1,1,1,1,1,1,1
0.003558750,1,1,1,1,1,1,1,1
0.003559000,1,1,1,1,1,1,1,1
0.003559250,1,1,1,1,1,1,1,1
0.003559500,1,1,1,1,1,1,1,1
0.003559750,1,1,1,1,1,1,1,1
0.003560000,1,1,1,1,1,1,1,1
0.003560250,1,1,1,1,1,1,1,1
0.003560500,1,1,1,1,1,1,1,1
0.003560750,1,1,1,1,1,1,1,1
0.003561000,1,1,1,1,1,1,1,1
0.003561250,1,1,1,1,1,1,1,1
0.003561500,1,1,1,1,1,1,1,1
0.003561750,1,1,1,1,1,1,1,1
0.003562000,1,1,1,1,1,1,1,1
0.003562250,1,1,1,1,1,1,1,1
0.003562500,1,1,1,1,1,1,1,1
0.003562750,1,1,1,1,1,1,1,1
0.003563000,1,1,1,1,1,1,1,1
0.003563250,1,1,1,1,1,1,1,1
0.003563500,1,1,1,1,1,1,1,1
0.003563750,1,1,1,1,1,1,1,1
0.003564000,1,1,1,1,1,1,1,1
0.003564250,1,1,1,1,1,1,1,1
0.003564500,1,1,1,1,1,1,1,1
0.003564750,1,1,1,1,1,1,1,1
0.003565000,1,1,1,1,1,1,1,1
0.003565250,1,1,1,1,1,1,1,1
0.003565500,1,1,1,1,1,1,1,1
0.003565750,1,1,1,1,1,1,1,1
0.003566000,1,1,1,1,1,1,1,1
0.003566250,1,1,1,1,1,1,1,1
0.003566500,1,1,1,1,1,1,1,1
0.003566750,1,1,1,1,1,1,1,1
0.003567000,1,1,1,1,1,1,1,1
0.003567250,1,1,1,1,1,1,1,1
0.003567500,1,1,1,1,1,1,1,1
0.003567750,1,1,1,1,1,1,1,1
0.003568000,1,1,1,1,1,1,1,1
0.003568250,1,1,1,1,1,1,1,1
0.003568500,1,1,1,1,1,1,1,1
0.003568750,1,1,1,1,1,1,1,1
0.003569000,1,1,1,1,1,1,1,1
0.003569250,1,1,1,1,1,1,1,1
0.003569500,1,1,1,1,1,1,1,1
0.003569750,1,1,1,1,1,1,1,1
0.003570000,1,1,1,1,1,1,1,1
0.003570250,1,1,1,1,1,1,1,1
0.003570500,1,1,1,1,1,1,1,1
0.003570750,1,1,1,1,1,1,1,1
0.003571000,1,1,1,1,1,1,1,1
0.003571250,1,1,1,1,1,1,1,1
0.003571500,1,1,1,1,1,1,1,1
0.003571750,1,1,1,1,1,1,1,1
0.003572000,1,1,1,1,1,1,1,1
0.003572250,1,1,1,1,1,1,1,1
0.003572500,1,1,1,1,1,1,1,1
0.003572750,1,1,1,1,1,1,1,1
0.003573000,1,1,1,1,1,1,1,1
0.003573250,1,1,1,1,1,1,1,1
0.003573500,1,1,1,1,1,1,1,1
0.003573750,1,1,1,1,1,1,1,1
0.003574000,1,1,1,1,1,1,1,1
0.003574250,1,1,1,1,1,1,1,1
0.003574500,1,1,1,1,1,1,1,1
0.003574750,1,1,1,1,1,1,1,1
0.003575000,1,1,1,1,1,1,1,1
0.003575250,1,1,1,1,1,1,1,1
0.003575500,1,1,1,1,1,1,1,1
0.003575750,1,1,1,1,1,1,1,1
0.003576000,1,1,1,1,1,1,1,1
0.003576250,1,1,1,1,1,1,1,1
0.003576500,1,1,1,1,1,1,1,1
0.003576750,1,1,1,1,1,1,1,1
0.003577000,1,1,1,1,1,1,1,1
0.003577250,1,1,1,1,1,1,1,1
0.003577500,1,1,1,1,1,1,1,1
0.003577750,1,1,1,1,1,1,1,1
0.003578000,1,1,1,1,1,1,1,1
0.003578250,1,1,1,1,1,1,1,1
0.003578500,1,1,1,1,1,1,1,1
0.003578750,1,1,1,1,1,1,1,1
0.003579000,1,1,1,1,1,1,1,1
0.003579250,1,1,1,1,1,1,1,1
0.003579500,1,1,1,1,1,1,1,1
0.003579750,1,1,1,1,1,1,1,1
0.003580000,1,1,1,1,1,1,1,1
0.003580250,1,1,1,1,1,1,1,1
0.003580500,1,1,1,1,1,1,1,1
0.003580750,1,1,1,1,1,1,1,1
0.003581000,1,1,1,1,1,1,1,1
0.003581250,1,1,1,1,1,1,1,1
0.003581500,1,1,1,1,1,1,1,1
0.003581750,1,1,1,1,1,1,1,1
0.003582000,1,1,1,1,1,1,1,1
0.003582250,1,1,1,1,1,1,1,1
0.003582500,1,1,1,1,1,1,1,1
0.003582750,1,1,1,1,1,1,1,1
0.003583000,1,1,1,1,1,1,1,1
0.003583250,1,1,1,1,1,1,1,1
0.003583500,1,1,1,1,1,1,1,1
0.003583750,1,1,1,1,1,1,1,1
0.003584000,1,1,1,1,1,1,1,1
0.003584250,1,1,1,1,1,1,1,1
0.003584500,1,1,1,1,1,1,1,1
0.003584750,1,1,1,1,1,1,1,1
0.003585000,1,1,1,1,1,1,1,1
0.003585250,1,1,1,1,1,1,1,1
0.003585500,1,1,1,1,1,1,1,1
0.003585750,1,1,1,1,1,1,1,1
0.003586000,1,1,1,1,1,1,1,1
0.003586250,1,1,1,1,1,1,1,1
0.003586500,1,1,1,1,1,1,1,1
0.003586750,1,1,1,1,1,1,1,1
0.003587000,1,1,1,1,1,1,1,1
0.003587250,1,1,1,1,1,1,1,1
0.003587500,1,1,1,1,1,1,1,1
0.003587750,1,1,1,1,1,1,1,1
0.003588000,1,1,1,1,1,1,1,1
0.003588250,1,1,1,1,1,1,1,1
0.003588500,1,1,1,1,1,1,1,1
0.003588750,1,1,1,1,1,1,1,1
0.003589000,1,1,1,1,1,1,1,1
0.003589250,1,1,1,1,1,1,1,1
0.003589500,1,1,1,1,1,1,1,1
0.003589750,1,1,1,1,1,1,1,1
0.003590000,1,1,1,1,1,1,1,1
0.003590250,1,1,1,1,1,1,1,1
0.003590500,1,1,1,1,1,1,1,1
0.003590750,1,1,1,1,1,1,1,1
0.003591000,1,1,1,1,1,1,1,1
0.003591250,1,1,1,1,1,1,1,1
0.003591500,1,1,1,1,1,1,1,1
0.003591750,1,1,1,1,1,1,1,1
0.003592000,1,1,1,1,1,1,1,1
0.003592250,1,1,1,1,1,1,1,1
0.003592500,1,1,1,1,1,1,1,1
0.003592750,1,1,1,1,1,1,1,1
0.003593000,1,1,1,1,1,1,1,1
0.003593250,1,1,1,1,1,1,1,1
0.003593500,1,1,1,1,1,1,1,1
0.003593750,1,1,1,1,1,1,1,1
0.003594000,1,1,1,1,1,1,1,1
0.003594250,1,1,1,1,1,1,1,1
0.003594500,1,1,1,1,1,1,1,1
0.003594750,1,1,1,1,1,1,1,1
0.003595000,1,1,1,1,1,1,1,1
0.003595250,1,1,1,1,1,1,1,1
0.003595500,1,1,1,1,1,1,1,1
0.003595750,1,1,1,1,1,1,1,1
0.003596000,1,1,1,1,1,1,1,1
0.003596250,1,1,1,1,1,1,1,1
0.003596500,1,1,1,1,1,1,1,1
0.003596750,1,1,1,1,1,1,1,1
0.003597000,1,1,1,1,1,1,1,1
0.003597250,1,1,1,1,1,1,1,1
0.003597500,1,1,1,1,1,1,1,1
0.003597750,1,1,1,1,1,1,1,1
0.003598000,1,1,1,1,1,1,1,1
0.003598250,1,1,1,1,1,1,1,1
0.003598500,1,1,1,1,1,1,1,1
0.003598750,1,1,1,1,1,1,1,1
0.003599000,1,1,1,1,1,1,1,1
0.003599250,1,1,1,1,1,1,1,1
0.003599500,1,1,1,1,1,1,1,1
0.003599750,1,1,1,1,1,1,1,1
0.003600000,1,1,1,1,1,1,1,1
0.003600250,1,1,1,1,1,1,1,1
0.003600500,1,1,1,1,1,1,1,1
0.003600750,1,1,1,1,1,1,1,1
0.003601000,1,1,1,1,1,1,1,1
0.003601250,1,1,1,1,1,1,1,1
0.003601500,1,1,1,1,1,1,1,1
0.003601750,1,1,1,1,1,1,1,1
0.003602000,1,1,1,1,1,1,1,1
0.003602250,1,1,1,1,1,1,1,1
0.003602500,1,1,1,1,1,1,1,1
0.003602750,1,1,1,1,1,1,1,1
0.003603000,1,1,1,1,1,1,1,1
0.003603250,1,1,1,1,1,1,1,1
0.003603500,1,1,1,1,1,1,1,1
0.003603750,1,1,1,1,1,1,1,1
0.003604000,1,1,1,1,1,1,1,1
0.003604250,1,1,1,1,1,1,1,1
0.003604500,1,1,1,1,1,1,1,1
0.003604750,1,1,1,1,1,1,1,1
0.003605000,1,1,1,1,1,1,1,1
0.003605250,1,1,1,1,1,1,1,1
0.003605500,1,1,1,1,1,1,1,1
0.003605750,1,1,1,1,1,1,1,1
